customer_id,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segment
SL-101553,166,13,906,2,3,2,232,Potential
SL-201551,112,15,3808,2,4,4,244,Loyal Customers
SL-201552,29,15,3701,4,4,3,443,Loyal Customers
SL-201553,67,17,3815,3,4,4,344,Loyal Customers
SL-201554,70,9,3053,3,2,3,323,Potential
SM-100051,104,5,4068,3,1,4,314,Potential
SM-100052,117,11,2194,2,3,3,233,Potential
SM-103201,76,7,3993,3,2,4,324,Potential
SM-103202,156,4,53,2,1,1,211,Potential
SM-109051,132,7,1576,2,2,2,222,Potential
SM-109052,982,5,136,1,1,1,111,At Risk
SM-109501,125,3,114,2,1,1,211,Potential
SM-109502,104,10,1223,3,2,2,322,Potential
SM-200051,147,10,949,2,2,2,222,Potential
SM-200052,231,13,2741,2,3,3,233,Potential
SM-200053,239,9,2868,2,2,3,223,Potential
SM-200054,421,6,243,1,1,1,111,At Risk
SM-203201,21,5,1002,4,1,2,412,Potential
SM-203202,54,10,3279,3,2,3,323,Potential
SM-203203,533,9,1801,1,2,2,122,At Risk
SM-203204,79,15,25042,3,4,4,344,Loyal Customers
SM-209051,37,9,3483,4,2,3,423,Potential
SM-209052,251,11,2184,2,3,3,233,Potential
SM-209053,373,3,211,1,1,1,111,At Risk
SM-209054,606,6,1044,1,1,2,112,At Risk
SM-209501,33,7,1585,4,2,2,422,Potential
SM-209502,121,8,1437,2,2,2,222,Potential
SM-209503,78,14,2966,3,3,3,333,Potential
SM-209504,25,22,5563,4,4,4,444,Champions
SN-105601,380,10,729,1,2,2,122,At Risk
SN-105602,1412,4,441,1,1,1,111,At Risk
SN-105603,13,4,312,4,1,1,411,Potential
SN-107101,252,2,192,2,1,1,211,Potential
SN-107102,376,4,510,1,1,1,111,At Risk
SN-205601,83,10,6795,3,2,4,324,Potential
SN-205602,71,10,2103,3,2,3,323,Potential
SN-205603,75,14,1984,3,3,3,333,Potential
SN-205604,111,15,1861,2,4,2,242,Loyal Customers
SN-207101,804,8,3474,1,2,3,123,At Risk
SN-207102,126,13,4389,2,3,4,234,Potential
SN-207103,44,15,1711,3,4,2,342,Loyal Customers
SN-207104,79,19,3128,3,4,3,343,Loyal Customers
SO-103351,1216,3,130,1,1,1,111,At Risk
SO-103352,400,6,701,1,1,1,111,At Risk
SO-203351,190,12,6035,2,3,4,234,Potential
SO-203352,415,12,4031,1,3,4,134,At Risk
SO-203353,64,12,2866,3,3,3,333,Potential
SO-203354,29,15,2603,4,4,3,443,Loyal Customers
SP-105451,18,4,419,4,1,1,411,Potential
SP-106201,139,2,77,2,1,1,211,Potential
SP-106202,303,4,223,1,1,1,111,At Risk
SP-106501,397,6,431,1,1,1,111,At Risk
SP-106502,169,3,342,2,1,1,211,Potential
SP-108601,398,4,503,1,1,1,111,At Risk
SP-109201,211,4,165,2,1,1,211,Potential
SP-109202,107,4,731,3,1,2,312,Potential
SP-205451,56,9,3130,3,2,3,323,Potential
SP-205452,27,3,1034,4,1,2,412,Potential
SP-205453,16,10,1332,4,2,2,422,Potential
SP-205454,327,10,1306,1,2,2,122,At Risk
SP-206201,5,27,9224,4,4,4,444,Champions
SP-206202,57,12,3492,3,3,3,333,Potential
SP-206203,41,9,959,4,2,2,422,Potential
SP-206204,47,24,5443,3,4,4,344,Loyal Customers
SP-206501,27,7,4536,4,2,4,424,Potential
SP-206502,20,4,1468,4,1,2,412,Potential
SP-206503,56,11,2501,3,3,3,333,Potential
SP-206504,386,15,1873,1,4,2,142,Loyal Customers
SP-208601,54,2,246,3,1,1,311,Potential
SP-208602,96,11,4911,3,3,4,334,Potential
SP-208603,205,11,3553,2,3,3,233,Potential
SP-208604,79,24,4283,3,4,4,344,Loyal Customers
SP-209201,392,7,5702,1,2,4,124,At Risk
SP-209202,306,30,16566,1,4,4,144,Loyal Customers
SP-209203,6,9,1866,4,2,2,422,Potential
SP-209204,70,14,3990,3,3,4,334,Potential
SR-104251,313,4,122,1,1,1,111,At Risk
SR-104252,44,2,107,3,1,1,311,Potential
SR-104253,47,1,52,3,1,1,311,Potential
SR-107401,96,4,158,3,1,1,311,Potential
SR-107402,21,8,1996,4,2,3,423,Potential
SR-204251,125,13,2027,2,3,3,233,Potential
SR-204252,105,17,6126,3,4,4,344,Loyal Customers
SR-204253,34,6,1337,4,1,2,412,Potential
SR-204254,8,9,3234,4,2,3,423,Potential
SR-207401,93,13,4573,3,3,4,334,Potential
SR-207402,23,14,5929,4,3,4,434,Potential
SR-207403,123,14,2373,2,3,3,233,Potential
SR-207404,196,12,4345,2,3,4,234,Potential
SS-101401,29,4,169,4,1,1,411,Potential
SS-101402,180,1,7,2,1,1,211,Potential
SS-101403,341,11,3316,1,3,3,133,At Risk
SS-104101,399,4,222,1,1,1,111,At Risk
SS-104102,374,5,1799,1,1,2,112,At Risk
SS-104103,26,8,329,4,2,1,421,Potential
SS-105151,777,3,373,1,1,1,111,At Risk
SS-105152,674,2,51,1,1,1,111,At Risk
SS-105901,28,4,884,4,1,2,412,Potential
SS-105902,1237,2,56,1,1,1,111,At Risk
SS-108751,250,3,489,2,1,1,211,Potential
SS-108752,863,2,67,1,1,1,111,At Risk
SS-201401,71,15,6973,3,4,4,344,Loyal Customers
SS-201402,131,10,5653,2,2,4,224,Potential
SS-201403,86,22,6190,3,4,4,344,Loyal Customers
SS-201404,15,21,1324,4,4,2,442,Loyal Customers
SS-204101,396,11,2462,1,3,3,133,At Risk
SS-204102,370,12,7809,1,3,4,134,At Risk
SS-204103,33,15,2430,4,4,3,443,Loyal Customers
SS-204104,110,12,3056,2,3,3,233,Potential
SS-205151,105,5,2070,3,1,3,313,Potential
SS-205152,0,9,2889,4,2,3,423,Potential
SS-205153,105,11,1907,3,3,3,333,Potential
SS-205154,491,6,613,1,1,1,111,At Risk
SS-205901,5,26,4218,4,4,4,444,Champions
SS-205902,149,11,4726,2,3,4,234,Potential
SS-205903,392,9,2816,1,2,3,123,At Risk
SS-205904,432,9,418,1,2,1,121,At Risk
SS-208751,92,9,1769,3,2,2,322,Potential
SS-208752,14,5,481,4,1,1,411,Potential
SS-208753,165,9,1559,2,2,2,222,Potential
SS-208754,120,15,966,2,4,2,242,Loyal Customers
ST-105301,95,7,777,3,2,2,322,Potential
ST-105302,126,3,166,2,1,1,211,Potential
ST-205301,33,10,4887,4,2,4,424,Potential
ST-205302,6,16,1308,4,4,2,442,Loyal Customers
ST-205303,133,17,7436,2,4,4,244,Loyal Customers
ST-205304,125,12,432,2,3,1,231,Potential
SU-106651,48,9,1766,3,2,2,322,Potential
SU-106652,173,8,1568,2,2,2,222,Potential
SU-206651,4,12,2131,4,3,3,433,Potential
SU-206652,71,11,1111,3,3,2,332,Potential
SU-206653,34,14,1607,4,3,2,432,Potential
SU-206654,20,18,2596,4,4,3,443,Loyal Customers
SV-103651,863,6,761,1,1,2,112,At Risk
SV-103652,183,6,496,2,1,1,211,Potential
SV-107851,21,7,2833,4,2,3,423,Potential
SV-107852,29,4,137,4,1,1,411,Potential
SV-108151,117,3,858,2,1,2,212,Potential
SV-108152,8,3,4009,4,1,4,414,Potential
SV-108153,252,12,2863,2,3,3,233,Potential
SV-109351,827,5,172,1,1,1,111,At Risk
SV-109352,11,2,315,4,1,1,411,Potential
SV-203651,87,21,6624,3,4,4,344,Loyal Customers
SV-203652,181,6,2750,2,1,3,213,Potential
SV-203653,190,14,1537,2,3,2,232,Potential
SV-203654,101,32,11472,3,4,4,344,Loyal Customers
SV-207851,91,19,4873,3,4,4,344,Loyal Customers
SV-207852,85,12,3875,3,3,4,334,Potential
SV-207853,22,8,1408,4,2,2,422,Potential
SV-207854,320,25,4106,1,4,4,144,Loyal Customers
SV-208151,68,12,8359,3,3,4,334,Potential
SV-208152,41,10,2319,4,2,3,423,Potential
SV-208153,34,16,2629,4,4,3,443,Loyal Customers
SV-208154,76,6,1271,3,1,2,312,Potential
SV-209351,16,23,8174,4,4,4,444,Champions
SV-209352,0,9,2719,4,2,3,423,Potential
SV-209353,226,15,2406,2,4,3,243,Loyal Customers
SV-209354,2,13,1903,4,3,3,433,Potential
SW-102451,22,4,1420,4,1,2,412,Potential
SW-102452,238,4,482,2,1,1,211,Potential
SW-102751,49,3,165,3,1,1,311,Potential
SW-102752,84,3,1025,3,1,2,312,Potential
SW-102753,58,4,290,3,1,1,311,Potential
SW-103501,100,8,743,3,2,2,322,Potential
SW-103502,106,8,501,3,2,1,321,Potential
SW-104551,516,7,1379,1,2,2,122,At Risk
SW-104552,7,7,827,4,2,2,422,Potential
SW-107551,43,8,610,3,2,1,321,Potential
SW-107552,70,2,779,3,1,2,312,Potential
SW-107553,54,7,958,3,2,2,322,Potential
SW-202451,118,15,6028,2,4,4,244,Loyal Customers
SW-202452,12,12,5017,4,3,4,434,Potential
SW-202453,33,11,1447,4,3,2,432,Potential
SW-202454,81,10,1085,3,2,2,322,Potential
SW-202751,153,19,5470,2,4,4,244,Loyal Customers
SW-202752,92,8,3081,3,2,3,323,Potential
SW-202753,21,24,5047,4,4,4,444,Champions
SW-202754,30,7,1966,4,2,3,423,Potential
SW-203501,68,7,3791,3,2,4,324,Potential
SW-203502,12,9,1472,4,2,2,422,Potential
SW-203503,239,8,642,2,2,1,221,Potential
SW-203504,162,6,1019,2,1,2,212,Potential
SW-204551,65,6,1665,3,1,2,312,Potential
SW-204552,7,11,1259,4,3,2,432,Potential
SW-204553,184,2,195,2,1,1,211,Potential
SW-204554,162,9,2922,2,2,3,223,Potential
SW-207551,74,24,10187,3,4,4,344,Loyal Customers
SW-207552,15,27,5693,4,4,4,444,Champions
SW-207553,145,30,6683,2,4,4,244,Loyal Customers
SW-207554,534,8,759,1,2,2,122,At Risk
SZ-100351,956,2,409,1,1,1,111,At Risk
SZ-100352,1190,6,756,1,1,2,112,At Risk
SZ-200351,13,23,7512,4,4,4,444,Champions
SZ-200352,125,1,57,2,1,1,211,Potential
SZ-200353,100,25,3999,3,4,4,344,Loyal Customers
SZ-200354,35,20,3628,4,4,3,443,Loyal Customers
TA-113851,8,6,2226,4,1,3,413,Potential
TA-113852,852,9,2594,1,2,3,123,At Risk
TA-213851,18,11,9717,4,3,4,434,Potential
TA-213852,26,24,6160,4,4,4,444,Champions
TA-213853,97,20,5196,3,4,4,344,Loyal Customers
TA-213854,69,10,14596,3,2,4,324,Potential
TB-110551,856,1,193,1,1,1,111,At Risk
TB-110552,324,4,2163,1,1,3,113,At Risk
TB-111751,216,4,528,2,1,1,211,Potential
TB-111752,376,5,323,1,1,1,111,At Risk
TB-111901,391,4,424,1,1,1,111,At Risk
TB-111902,114,4,691,2,1,1,211,Potential
TB-112501,1,8,1957,4,2,3,423,Potential
TB-112502,8,20,5314,4,4,4,444,Champions
TB-112801,869,2,710,1,1,1,111,At Risk
TB-112802,288,6,448,1,1,1,111,At Risk
TB-112803,156,7,415,2,2,1,221,Potential
TB-113551,14,10,311,4,2,1,421,Potential
TB-113552,452,4,128,1,1,1,111,At Risk
TB-114001,911,7,1761,1,2,2,122,At Risk
TB-114002,111,18,1343,2,4,2,242,Loyal Customers
TB-115201,80,11,2540,3,3,3,333,Potential
TB-115202,18,8,1451,4,2,2,422,Potential
TB-115951,296,1,38,1,1,1,111,At Risk
TB-115952,162,6,712,2,1,1,211,Potential
TB-116251,953,10,956,1,2,2,122,At Risk
TB-116252,398,7,854,1,2,2,122,At Risk
TB-210551,77,23,5246,3,4,4,344,Loyal Customers
TB-210552,35,14,5061,4,3,4,434,Potential
TB-210553,319,16,1897,1,4,3,143,Loyal Customers
TB-210554,119,18,1470,2,4,2,242,Loyal Customers
TB-211751,45,10,2603,3,2,3,323,Potential
TB-211752,85,14,4662,3,3,4,334,Potential
TB-211753,39,25,5722,4,4,4,444,Champions
TB-211754,58,11,3589,3,3,3,333,Potential
TB-211901,142,14,8577,2,3,4,234,Potential
TB-211902,541,5,591,1,1,1,111,At Risk
TB-211903,98,7,706,3,2,1,321,Potential
TB-211904,49,4,816,3,1,2,312,Potential
TB-212501,2,6,730,4,1,2,412,Potential
TB-212502,7,19,4188,4,4,4,444,Champions
TB-212503,80,17,5311,3,4,4,344,Loyal Customers
TB-212504,349,19,1603,1,4,2,142,Loyal Customers
TB-212801,217,9,795,2,2,2,222,Potential
TB-212802,355,8,1166,1,2,2,122,At Risk
TB-212803,57,24,5967,3,4,4,344,Loyal Customers
TB-212804,583,11,2198,1,3,3,133,At Risk
TB-213551,240,10,2568,2,2,3,223,Potential
TB-213552,214,2,792,2,1,2,212,Potential
TB-213553,54,28,5014,3,4,4,344,Loyal Customers
TB-213554,146,13,834,2,3,2,232,Potential
TB-214001,25,26,9033,4,4,4,444,Champions
TB-214002,581,8,1587,1,2,2,122,At Risk
TB-214003,209,17,1622,2,4,2,242,Loyal Customers
TB-214004,202,17,9134,2,4,4,244,Loyal Customers
TB-215201,83,27,6371,3,4,4,344,Loyal Customers
TB-215202,112,11,2119,2,3,3,233,Potential
TB-215203,30,14,3486,4,3,3,433,Potential
TB-215204,107,20,4737,3,4,4,344,Loyal Customers
TB-215951,49,17,2963,3,4,3,343,Loyal Customers
TB-215952,432,7,1526,1,2,2,122,At Risk
TB-215953,28,8,2561,4,2,3,423,Potential
TB-215954,285,7,1387,1,2,2,122,At Risk
TB-216251,41,16,4197,4,4,4,444,Champions
TB-216252,242,10,3478,2,2,3,223,Potential
TB-216253,72,11,2795,3,3,3,333,Potential
TB-216254,30,15,2798,4,4,3,443,Loyal Customers
TC-109801,336,15,587,1,4,1,141,Loyal Customers
TC-109802,47,14,2650,3,3,3,333,Potential
TC-111451,148,3,417,2,1,1,211,Potential
TC-111452,12,18,3384,4,4,3,443,Loyal Customers
TC-112951,12,4,156,4,1,1,411,Potential
TC-112952,498,2,569,1,1,1,111,At Risk
TC-112953,366,1,6,1,1,1,111,At Risk
TC-114751,204,4,448,2,1,1,211,Potential
TC-114752,727,4,822,1,1,2,112,At Risk
TC-114753,408,10,639,1,2,1,121,At Risk
TC-115351,490,8,1810,1,2,2,122,At Risk
TC-115352,370,2,405,1,1,1,111,At Risk
TC-209801,27,11,3839,4,3,4,434,Potential
TC-209802,127,16,5835,2,4,4,244,Loyal Customers
TC-209803,142,20,5492,2,4,4,244,Loyal Customers
TC-209804,399,12,19050,1,3,4,134,At Risk
TC-211451,11,27,8279,4,4,4,444,Champions
TC-211452,50,8,907,3,2,2,322,Potential
TC-211453,56,24,8194,3,4,4,344,Loyal Customers
TC-211454,106,4,1038,3,1,2,312,Potential
TC-212951,146,11,4451,2,3,4,234,Potential
TC-212952,62,24,8818,3,4,4,344,Loyal Customers
TC-212953,29,9,1860,4,2,2,422,Potential
TC-212954,27,16,4266,4,4,4,444,Champions
TC-214751,63,19,4533,3,4,4,344,Loyal Customers
TC-214752,1,8,3170,4,2,3,423,Potential
TC-214753,9,11,1776,4,3,2,432,Potential
TC-214754,153,11,1245,2,3,2,232,Potential
TC-215351,48,14,3241,3,3,3,333,Potential
TC-215352,205,5,1763,2,1,2,212,Potential
TC-215353,0,16,3138,4,4,3,443,Loyal Customers
TC-215354,4,10,742,4,2,2,422,Potential
TD-109951,460,3,150,1,1,1,111,At Risk
TD-109952,180,1,41,2,1,1,211,Potential
TD-109953,301,6,589,1,1,1,111,At Risk
TD-209951,20,14,1774,4,3,2,432,Potential
TD-209952,280,11,2730,1,3,3,133,At Risk
TD-209953,0,7,985,4,2,2,422,Potential
TD-209954,37,16,1435,4,4,2,442,Loyal Customers
TG-113101,160,1,16,2,1,1,211,Potential
TG-113102,1271,1,128,1,1,1,111,At Risk
TG-113103,267,2,571,2,1,1,211,Potential
TG-116401,223,3,469,2,1,1,211,Potential
TG-116402,30,6,1561,4,1,2,412,Potential
TG-116403,40,7,2876,4,2,3,423,Potential
TG-213101,14,15,2762,4,4,3,443,Loyal Customers
TG-213102,211,23,4548,2,4,4,244,Loyal Customers
TG-213103,41,12,1937,4,3,3,433,Potential
TG-213104,337,9,3059,1,2,3,123,At Risk
TG-216401,42,15,2980,3,4,3,343,Loyal Customers
TG-216402,5,15,5101,4,4,4,444,Champions
TG-216403,26,19,3822,4,4,4,444,Champions
TG-216404,114,10,2074,2,2,3,223,Potential
TH-111001,253,1,25,2,1,1,211,Potential
TH-111002,415,11,1832,1,3,2,132,At Risk
TH-111151,119,4,1761,2,1,2,212,Potential
TH-111152,196,1,44,2,1,1,211,Potential
TH-111153,253,1,65,2,1,1,211,Potential
TH-112351,230,7,1456,2,2,2,222,Potential
TH-112352,379,15,2447,1,4,3,143,Loyal Customers
TH-115501,389,6,181,1,1,1,111,At Risk
TH-115502,462,1,93,1,1,1,111,At Risk
TH-115503,1268,1,11,1,1,1,111,At Risk
TH-211001,6,16,3938,4,4,4,444,Champions
TH-211002,54,14,6368,3,3,4,334,Potential
TH-211003,89,10,955,3,2,2,322,Potential
TH-211004,344,7,2423,1,2,3,123,At Risk
TH-211151,223,23,6369,2,4,4,244,Loyal Customers
TH-211152,107,3,903,3,1,2,312,Potential
TH-211153,43,23,3269,3,4,3,343,Loyal Customers
TH-211154,58,9,2942,3,2,3,323,Potential
TH-212351,194,7,2484,2,2,3,223,Potential
TH-212352,8,15,6523,4,4,4,444,Champions
TH-212353,470,10,2870,1,2,3,123,At Risk
TH-212354,117,13,1024,2,3,2,232,Potential
TH-215501,454,12,3994,1,3,4,134,At Risk
TH-215502,75,8,1610,3,2,2,322,Potential
TH-215503,5,14,2972,4,3,3,433,Potential
TH-215504,72,13,4234,3,3,4,334,Potential
TM-110101,590,2,61,1,1,1,111,At Risk
TM-110102,242,2,239,2,1,1,211,Potential
TM-114901,170,7,283,2,2,1,221,Potential
TM-114902,55,18,1779,3,4,2,342,Loyal Customers
TM-210101,139,11,2152,2,3,3,233,Potential
TM-210102,64,15,6443,3,4,4,344,Loyal Customers
TM-210103,95,6,2611,3,1,3,313,Potential
TM-210104,103,19,2955,3,4,3,343,Loyal Customers
TM-214901,97,17,4799,3,4,4,344,Loyal Customers
TM-214902,58,24,5474,3,4,4,344,Loyal Customers
TM-214903,40,10,2543,4,2,3,423,Potential
TM-214904,130,4,1095,2,1,2,212,Potential
TN-110401,54,3,188,3,1,1,311,Potential
TN-210401,22,9,2186,4,2,3,423,Potential
TN-210402,127,13,1313,2,3,2,232,Potential
TN-210403,187,16,2779,2,4,3,243,Loyal Customers
TN-210404,90,12,3129,3,3,3,333,Potential
TP-111301,201,5,748,2,1,2,212,Potential
TP-111302,139,4,513,2,1,1,211,Potential
TP-114151,641,5,605,1,1,1,111,At Risk
TP-114152,1401,6,1344,1,1,2,112,At Risk
TP-115651,103,3,285,3,1,1,311,Potential
TP-115652,686,3,573,1,1,1,111,At Risk
TP-211301,2,28,7533,4,4,4,444,Champions
TP-211302,56,15,4687,3,4,4,344,Loyal Customers
TP-211303,21,20,6028,4,4,4,444,Champions
TP-211304,8,16,4456,4,4,4,444,Champions
TP-214151,100,12,2683,3,3,3,333,Potential
TP-214152,118,5,504,2,1,1,211,Potential
TP-214153,48,12,2409,3,3,3,333,Potential
TP-214154,104,10,5329,3,2,4,324,Potential
TP-215651,14,19,2570,4,4,3,443,Loyal Customers
TP-215652,138,18,5103,2,4,4,244,Loyal Customers
TP-215653,133,15,2821,2,4,3,243,Loyal Customers
TP-215654,350,10,1937,1,2,3,123,At Risk
TR-113251,397,16,2272,1,4,3,143,Loyal Customers
TR-113252,168,2,123,2,1,1,211,Potential
TR-213251,1,20,5454,4,4,4,444,Champions
TR-213252,170,13,1812,2,3,2,232,Potential
TR-213253,252,7,2090,2,2,3,223,Potential
TR-213254,193,7,676,2,2,1,221,Potential
TS-110851,219,9,677,2,2,1,221,Potential
TS-110852,418,3,46,1,1,1,111,At Risk
TS-110853,235,7,669,2,2,1,221,Potential
TS-111601,867,3,646,1,1,1,111,At Risk
TS-111602,105,12,484,3,3,1,331,Potential
TS-112051,307,2,584,1,1,1,111,At Risk
TS-112052,917,2,58,1,1,1,111,At Risk
TS-113401,40,3,1173,4,1,2,412,Potential
TS-113402,405,2,163,1,1,1,111,At Risk
TS-113403,329,5,296,1,1,1,111,At Risk
TS-113701,726,6,329,1,1,1,111,At Risk
TS-113702,18,12,4243,4,3,4,434,Potential
TS-114301,118,7,523,2,2,1,221,Potential
TS-114302,149,10,5288,2,2,4,224,Potential
TS-115051,287,6,2116,1,1,3,113,At Risk
TS-115052,376,1,8,1,1,1,111,At Risk
TS-116101,1323,1,397,1,1,1,111,At Risk
TS-116102,175,7,1614,2,2,2,222,Potential
TS-116551,202,1,176,2,1,1,211,Potential
TS-116552,204,6,278,2,1,1,211,Potential
TS-210851,49,6,632,3,1,1,311,Potential
TS-210852,41,14,2743,4,3,3,433,Potential
TS-210853,268,19,2015,2,4,3,243,Loyal Customers
TS-210854,357,2,5,1,1,1,111,At Risk
TS-211601,494,13,2521,1,3,3,133,At Risk
TS-211602,105,8,1037,3,2,2,322,Potential
TS-211603,8,10,1086,4,2,2,422,Potential
TS-211604,504,17,2162,1,4,3,143,Loyal Customers
TS-212051,63,17,4519,3,4,4,344,Loyal Customers
TS-212052,26,14,1262,4,3,2,432,Potential
TS-212053,119,14,2737,2,3,3,233,Potential
TS-212054,198,19,5370,2,4,4,244,Loyal Customers
TS-213401,8,19,5635,4,4,4,444,Champions
TS-213402,70,12,3196,3,3,3,333,Potential
TS-213403,42,23,7195,3,4,4,344,Loyal Customers
TS-213404,226,12,974,2,3,2,232,Potential
TS-213701,69,9,3242,3,2,3,323,Potential
TS-213702,266,19,5879,2,4,4,244,Loyal Customers
TS-213703,48,14,2191,3,3,3,333,Potential
TS-213704,36,15,11891,4,4,4,444,Champions
TS-214301,48,23,2649,3,4,3,343,Loyal Customers
TS-214302,19,13,3018,4,3,3,433,Potential
TS-214303,47,9,1813,3,2,2,322,Potential
TS-214304,172,7,2054,2,2,3,223,Potential
TS-215051,83,29,10964,3,4,4,344,Loyal Customers
TS-215052,79,6,3294,3,1,3,313,Potential
TS-215053,99,10,1109,3,2,2,322,Potential
TS-215054,11,14,2243,4,3,3,433,Potential
TS-216101,208,19,8829,2,4,4,244,Loyal Customers
TS-216102,20,20,5779,4,4,4,444,Champions
TS-216103,372,25,3140,1,4,3,143,Loyal Customers
TS-216104,55,11,2820,3,3,3,333,Potential
TS-216551,355,8,1940,1,2,3,123,At Risk
TS-216552,281,14,2910,1,3,3,133,At Risk
TS-216553,84,13,1308,3,3,2,332,Potential
TS-216554,238,14,3368,2,3,3,233,Potential
TT-110701,37,3,1572,4,1,2,412,Potential
TT-112201,5,5,1146,4,1,2,412,Potential
TT-112202,291,7,681,1,2,1,121,At Risk
TT-112651,94,13,2618,3,3,3,333,Potential
TT-112652,155,9,2433,2,2,3,223,Potential
TT-114601,361,6,189,1,1,1,111,At Risk
TT-114602,42,7,1462,3,2,2,322,Potential
TT-210701,14,19,6180,4,4,4,444,Champions
TT-210702,357,18,3223,1,4,3,143,Loyal Customers
TT-210703,65,10,1354,3,2,2,322,Potential
TT-210704,31,14,4916,4,3,4,434,Potential
TT-212201,103,15,4625,3,4,4,344,Loyal Customers
TT-212202,37,15,4671,4,4,4,444,Champions
TT-212203,231,6,2503,2,1,3,213,Potential
TT-212204,183,15,1429,2,4,2,242,Loyal Customers
TT-212651,2,7,1706,4,2,2,422,Potential
TT-212652,476,2,251,1,1,1,111,At Risk
TT-212653,1,21,2333,4,4,3,443,Loyal Customers
TT-212654,406,3,439,1,1,1,111,At Risk
TT-214601,147,11,4064,2,3,4,234,Potential
TT-214602,128,24,6816,2,4,4,244,Loyal Customers
TT-214603,61,22,2189,3,4,3,343,Loyal Customers
TT-214604,12,14,5365,4,3,4,434,Potential
TW-110251,776,6,125,1,1,1,111,At Risk
TW-110252,19,6,198,4,1,1,411,Potential
TW-210251,41,7,3359,4,2,3,423,Potential
TW-210252,186,18,4511,2,4,4,244,Loyal Customers
TW-210253,686,10,785,1,2,2,122,At Risk
TW-210254,64,12,5278,3,3,4,334,Potential
TZ-114451,659,2,158,1,1,1,111,At Risk
TZ-114452,384,2,154,1,1,1,111,At Risk
TZ-114453,368,6,434,1,1,1,111,At Risk
TZ-115801,48,4,132,3,1,1,311,Potential
TZ-115802,842,3,271,1,1,1,111,At Risk
TZ-214451,69,20,4184,3,4,4,344,Loyal Customers
TZ-214452,221,9,2565,2,2,3,223,Potential
TZ-214453,8,34,7853,4,4,4,444,Champions
TZ-215801,245,5,545,2,1,1,211,Potential
TZ-215802,287,11,5783,1,3,4,134,At Risk
TZ-215803,51,16,2422,3,4,3,343,Loyal Customers
TZ-215804,35,9,1707,4,2,2,422,Potential
VB-117451,4,3,386,4,1,1,411,Potential
VB-117452,274,4,397,1,1,1,111,At Risk
VB-217451,12,14,4206,4,3,4,434,Potential
VB-217452,386,9,2653,1,2,3,123,At Risk
VB-217453,51,5,1097,3,1,2,312,Potential
VB-217454,54,10,2006,3,2,3,323,Potential
VD-116701,35,7,123,4,2,1,421,Potential
VD-116702,0,11,1107,4,3,2,432,Potential
VD-216701,131,14,2844,2,3,3,233,Potential
VD-216702,36,8,2441,4,2,3,423,Potential
VD-216703,57,11,3028,3,3,3,333,Potential
VD-216704,581,16,6444,1,4,4,144,Loyal Customers
VF-117151,94,6,543,3,1,1,311,Potential
VF-117152,996,2,59,1,1,1,111,At Risk
VF-217151,48,13,3686,3,3,3,333,Potential
VF-217152,106,4,2663,3,1,3,313,Potential
VF-217153,217,13,4802,2,3,4,234,Potential
VF-217154,13,11,847,4,3,2,432,Potential
VG-117901,160,2,266,2,1,1,211,Potential
VG-117902,147,5,120,2,1,1,211,Potential
VG-118051,135,3,85,2,1,1,211,Potential
VG-118052,623,4,1107,1,1,2,112,At Risk
VG-217901,150,11,1172,2,3,2,232,Potential
VG-217902,110,10,3430,2,2,3,223,Potential
VG-217903,184,14,4462,2,3,4,234,Potential
VG-217904,154,8,846,2,2,2,222,Potential
VG-218051,96,18,15654,3,4,4,344,Loyal Customers
VG-218052,4,12,2410,4,3,3,433,Potential
VG-218053,2,18,4084,4,4,4,444,Champions
VG-218054,286,6,427,1,1,1,111,At Risk
VM-116851,13,3,58,4,1,1,411,Potential
VM-116852,463,11,801,1,3,2,132,At Risk
VM-118351,812,5,1209,1,1,2,112,At Risk
VM-118352,8,2,61,4,1,1,411,Potential
VM-216851,63,13,3213,3,3,3,333,Potential
VM-216852,229,8,4589,2,2,4,224,Potential
VM-216853,32,21,3452,4,4,3,443,Loyal Customers
VM-216854,54,12,2454,3,3,3,333,Potential
VM-218351,203,10,851,2,2,2,222,Potential
VM-218352,111,8,1081,2,2,2,222,Potential
VM-218353,1184,3,308,1,1,1,111,At Risk
VM-218354,117,8,381,2,2,1,221,Potential
VP-117301,1008,3,129,1,1,1,111,At Risk
VP-117302,28,6,304,4,1,1,411,Potential
VP-117601,236,3,152,2,1,1,211,Potential
VP-117602,417,6,1463,1,1,2,112,At Risk
VP-217301,40,22,5354,4,4,4,444,Champions
VP-217302,154,10,2182,2,2,3,223,Potential
VP-217303,68,12,3100,3,3,3,333,Potential
VP-217304,30,5,994,4,1,2,412,Potential
VP-217601,76,15,5503,3,4,4,344,Loyal Customers
VP-217602,89,10,6643,3,2,4,324,Potential
VP-217603,97,12,1432,3,3,2,332,Potential
VP-217604,75,14,3361,3,3,3,333,Potential
VS-118201,22,4,71,4,1,1,411,Potential
VS-118202,191,7,1066,2,2,2,222,Potential
VS-218201,160,12,6801,2,3,4,234,Potential
VS-218202,235,5,1462,2,1,2,212,Potential
VS-218203,138,4,956,2,1,2,212,Potential
VS-218204,221,8,1057,2,2,2,222,Potential
VT-117001,30,6,241,4,1,1,411,Potential
VT-117002,201,5,1030,2,1,2,212,Potential
VT-217001,88,32,10839,3,4,4,344,Loyal Customers
VT-217002,7,13,1496,4,3,2,432,Potential
